description,alternatives,year,subject,ground_truth,index_question
"Questão 125) Glicólise é um processo que ocorre nas células, convertendo glicose em piruvato. Durante a prática de exercícios físicos que demandam grande quantidade de esforço, a glicose é completamente oxidada na presença de O2. Entretanto, em alguns casos, as células musculares podem sofrer um déficit de O2 e a glicose ser convertida em duas moléculas de ácido lático. As equações termoquímicas para a combustão da glicose e do ácido lático são, respectivamente, mostradas a seguir: C6H12O6 (s) + 6 O2 (g) → 6 CO2 (g) + 6 H2O (l) ∆cH = −2 800 kJ CH3CH(OH)COOH (s) + 3 O2 (g) → 3 CO2 (g) + 3 H2O (l) ∆cH = −1 344 kJ O processo anaeróbico é menos vantajoso energeticamente porque","['A) libera 112 kJ por mol de glicose.', 'B) libera 467 kJ por mol de glicose.', 'C) libera 2 688 kJ por mol de glicose.', 'D) absorve 1 344 kJ por mol de glicose.', 'E) absorve 2 800 kJ por mol de glicose.']",2019,Ciências da natureza e suas tecnologias,A,130
"Questão 129) A maioria das pessoas fica com a visão embaçada ao abrir os olhos debaixo dʼágua. Mas há uma exceção: o povo moken, que habita a costa da Tailândia. Essa característica se deve principalmente à adaptabilidade do olho e à plasticidade do cérebro, o que significa que você também, com algum treinamento, poderia enxergar relativamente bem debaixo dʼágua. Estudos mostraram que as pupilas de olhos de indivíduos moken sofrem redução significativa debaixo dʼágua, o que faz com que os raios luminosos incidam quase paralelamente ao eixo óptico da pupila.
GISLÉN, A. et al. Visual Training Improves Underwater Vision in Children. A acuidade visual associada à redução das pupilas é fisicamente explicada pela diminuição","['A) da intensidade luminosa incidente na retina.', 'B) da difração dos feixes luminosos que atravessam a pupila.', 'C) da intensidade dos feixes luminosos em uma direção por polarização.', 'D) do desvio dos feixes luminosos refratados no interior do olho.', 'E) das reflexões dos feixes luminosos no interior do olho.']",2019,Ciências da natureza e suas tecnologias,D,134
"Questão 130) O “The Kidney Project” é um projeto realizado por cientistas que pretendem desenvolver um rim biônico que executará a maioria das funções biológicas do órgão. O rim biônico possuirá duas partes que incorporam recentes avanços de nanotecnologia, filtração de membrana e biologia celular. Esse projeto significará uma grande melhoria na qualidade de vida para aquelas pessoas que dependem da hemodiálise para sobrevivência.
O dispositivo criado promoverá diretamente a","['A) remoção de ureia.', 'B) excreção de lipídios.', 'C) síntese de vasopressina.', 'D) transformação de amônia.', 'E) fabricação de aldosterona.']",2019,Ciências da natureza e suas tecnologias,A,135
"Questão 132) Quando se considera a extrema velocidade com que a luz se espalha por todos os lados e que, quando vêm de diferentes lugares, mesmo totalmente opostos, [os raios luminosos] se atravessam uns aos outros sem se atrapalharem, compreende-se que, quando vemos um objeto luminoso, isso não poderia ocorrer pelo transporte de uma matéria que venha do objeto até nós, como uma flecha ou bala atravessa o ar; pois certamente isso repugna bastante a essas duas propriedades da luz, principalmente a última.
HUYGENS, C. In: MARTINS, R. A. Tratado sobre a luz, de Cristian Huygens. Caderno de História e Filosofia da Ciência, supl. 4, 1986.
texto contesta que concepção acerca do comportamento da luz?","['A) O entendimento de que a luz precisa de um meio de propagação, difundido pelos defensores da existência do éter.', 'B) O modelo ondulatório para a luz, o qual considera a possibilidade de interferência entre feixes luminosos.', 'C) O modelo corpuscular defendido por Newton, que descreve a luz como um feixe de partículas.', 'D) A crença na velocidade infinita da luz, defendida pela maioria dos filósofos gregos.', 'E) A ideia defendida pelos gregos de que a luz era produzida pelos olhos.']",2019,Ciências da natureza e suas tecnologias,C,137
"Questão 134) Uma cozinheira colocou sal a mais no feijão que estava cozinhando. Para solucionar o problema, ela acrescentou batatas cruas e sem tempero dentro da panela. Quando terminou de cozinhá-lo, as batatas estavam salgadas, porque absorveram parte do caldo com excesso de sal. Finalmente, ela adicionou água para completar o caldo do feijão.
O sal foi absorvido pelas batatas por","['A) osmose, por envolver apenas o transporte do solvente.', 'B) fagocitose, porque o sal transportado é uma substância sólida.', 'C) exocitose, uma vez que o sal foi transportado da água para a batata.', 'D) pinocitose, porque o sal estava diluído na água quando foi transportado.', 'E) difusão, porque o transporte ocorreu a favor do gradiente de concentração.']",2019,Ciências da natureza e suas tecnologias,E,139
"Questão 140) A Hydrangea macrophylla é uma planta com flor azul ou cor-de-rosa, dependendo do pH do solo no qual está plantada. Em solo ácido (ou seja, com pH < 7) a flor é azul, enquanto que em solo alcalino (ou seja, com pH > 7) a flor é rosa. Considere que a Hydrangea cor-de-rosa mais valorizada comercialmente numa determinada região seja aquela produzida em solo com pH inferior a 8. Sabe-se que pH = - log10x, em que x é a concentração de íon hidrogênio (H+).
Para produzir a Hydrangea cor-de-rosa de maior valor comercial, deve-se preparar o solo de modo que x assuma","['A) qualquer valor acima de 10-8.', 'B) qualquer valor positivo inferior a 10-7.', 'C) valores maiores que 7 e menores que 8.', 'D) valores maiores que 70 e menores que 80.', 'E) valores maiores que 10-8 e menores que 10-7.']",2019,Matemática e suas tecnologias,E,145
"Questão 141) Uma pessoa, que perdeu um objeto pessoal quando visitou uma cidade, pretende divulgar nos meios de comunicação informações a respeito da perda desse objeto e de seu contato para eventual devolução. No entanto, ela lembra que, de acordo com o Art. 1 234 do Código Civil, poderá ter que pagar pelas despesas do transporte desse objeto até sua cidade e poderá ter que recompensar a pessoa que lhe restituir o objeto em, pelo menos, 5% do valor do objeto.
Ela sabe que o custo com transporte será de um quinto do valor atual do objeto e, como ela tem muito interesse em reavê-lo, pretende ofertar o maior percentual possível de recompensa, desde que o gasto total com as despesas não ultrapasse o valor atual do objeto.
Nessas condições, o percentual sobre o valor do objeto, dado como recompensa, que ela deverá ofertar é igual a","['A) 20%', 'B) 25%', 'C) 40%', 'D) 60%', 'E) 80%']",2019,Matemática e suas tecnologias,E,146
"Questão 144) A gripe é uma infecção respiratória aguda de curta duração causada pelo vírus influenza. Ao entrar no nosso organismo pelo nariz, esse vírus multiplica-se, disseminando-se para a garganta e demais partes das vias respiratórias, incluindo os pulmões.
O vírus influenza é uma partícula esférica que tem um diâmetro interno de 0,00011 mm.
Em notação científica, o diâmetro interno do vírus influenza, em mm, é","['A) 1,1 × 10-1', 'B) 1,1 × 10-2', 'C) 1,1 × 10-3', 'D) 1,1 × 10-4', 'E) 1,1 × 10-5']",2019,Matemática e suas tecnologias,D,149
"Questão 145) Em um jogo on-line, cada jogador procura subir de nível e aumentar sua experiência, que são dois parâmetros importantes no jogo, dos quais dependem as forças de defesa e de ataque do participante. A força de defesa de cada jogador é diretamente proporcional ao seu nível e ao quadrado de sua experiência, enquanto sua força de ataque é diretamente proporcional à sua experiência e ao quadrado do seu nível. Nenhum jogador sabe o nível ou a experiência dos demais. Os jogadores iniciam o jogo no nível 1 com experiência 1 e possuem força de ataque 2 e de defesa 1. Nesse jogo, cada participante se movimenta em uma cidade em busca de tesouros para aumentar sua experiência. Quando dois deles se encontram, um deles pode desafiar o outro para um confronto, sendo o desafiante considerado o atacante. Compara-se então a força de ataque do desafiante com a força de defesa do desafiado e vence o confronto aquele cuja força for maior. O vencedor do desafio aumenta seu nível em uma unidade. Caso haja empate no confronto, ambos os jogadores aumentam seus níveis em uma unidade.
Durante um jogo, o jogador J1, de nível 4 e experiência 5, irá atacar o jogador J2, de nível 2 e experiência 6.
O jogador J1 venceu esse confronto porque a diferença entre sua força de ataque e a força de defesa de seu oponente era","['A) 112.', 'B) 88.', 'C) 60.', 'D) 28.', 'E) 24.']",2019,Matemática e suas tecnologias,B,150
"Questão 146) Em um condomínio, uma área pavimentada, que tem a forma de um círculo com diâmetro medindo 6 m, é cercada por grama. A administração do condomínio deseja ampliar essa área, mantendo seu formato circular, e aumentando, em 8 m, o diâmetro dessa região, mantendo o revestimento da parte já existente. O condomínio dispõe, em estoque, de material suficiente para pavimentar mais 100 m2 de área. O síndico do condomínio irá avaliar se esse material disponível será suficiente para pavimentar a região a ser ampliada.
Utilize 3 como aproximação para π.
A conclusão correta a que o síndico deverá chegar, considerando a nova área a ser pavimentada, é a de que o material disponível em estoque","['A) será suficiente, pois a área da nova região a ser pavimentada mede 21 m2.', 'B) será suficiente, pois a área da nova região a ser pavimentada mede 24 m2.', 'C) será suficiente, pois a área da nova região a ser pavimentada mede 48 m2.', 'D) não será suficiente, pois a área da nova região a ser pavimentada mede 108 m2.', 'E) não será suficiente, pois a área da nova região a ser pavimentada mede 120 m2.']",2019,Matemática e suas tecnologias,E,151
"Questão 148) Um professor aplica, durante os cinco dias úteis de uma semana, testes com quatro questões de múltipla escolha a cinco alunos. Os resultados foram representados na matriz.
Nessa matriz os elementos das linhas de 1 a 5 representam as quantidades de questões acertadas pelos alunos Ana, Bruno, Carlos, Denis e Érica, respectivamente, enquanto que as colunas de 1 a 5 indicam os dias da semana, de segunda-feira a sexta-feira, respectivamente, em que os testes foram aplicados.
O teste que apresentou maior quantidade de acertos foi o aplicado na","['A) segunda-feira.', 'B) terça-feira.', 'C) quarta-feira.', 'D) quinta-feira.', 'E) sexta-feira.']",2019,Matemática e suas tecnologias,A,153
"Questão 152) O rótulo da embalagem de um cosmético informa que a dissolução de seu conteúdo, de acordo com suas especificações, rende 2,7 litros desse produto pronto para o uso. Uma pessoa será submetida a um tratamento estético em que deverá tomar um banho de imersão com esse produto numa banheira com capacidade de 0,3 m3. Para evitar o transbordamento, essa banheira será preenchida em 80% de sua capacidade.
Para esse banho, o número mínimo de embalagens desse cosmético é","['A) 9.', 'B) 12.', 'C) 89.', 'D) 112.', 'E) 134.']",2019,Matemática e suas tecnologias,C,157
